Company name,CEO,TEL,Address,Category
(주)그린산업,임철규,031-8015-5125,(13646) 경기도 성남시 수정구 창곡동 559-8 ， 위례성희프라자 3층 307호,[건축공사업][10-0251][정상]
(주)그린산업개발,김사민,032-437-5504,(22144) 인천 미추홀구 주안동 955-7 2층,[건축공사업][04-1294][정상]/[실내건축공사업][인천남구2010-1-1][대업종전환]/[실내건축공사업][인천남구2010-1-1][정상]/  ㄴ(주력분야:실내건축공사)/[금속창호ㆍ지붕건축물조립공사업][인천남구2010-7-4][영업정지]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사)/[시설물유지관리업][인천남구2000-29-02][정상]/[금속구조물ㆍ창호ㆍ온실공사업][인천남구2010-7-4][대업종전환]
(주)그린종합건설,강연태,054-462-5300,(39227) 경상북도 구미시 금오시장로1길 12， 4층(원평동),[건축공사업][16-0372][정상]
(주)그린종합건설,이준석,061-666-1400,(59655) 전라남도 여수시 소라면 죽림리 1187-4,[건축공사업][150594][정상]
(주)그린종합건설,신승건,031-438-1212,(15581) 경기도 안산시 상록구 사동 1200-17 2층,[건축공사업][10-2319][정상]
(주)그린종합건설,오혜원,031-901-3453,(10401) 경기도 고양시 일산동구 장항동 776-2 809호,[건축공사업][10-3602][정상]/[건축공사업][10-5725][폐업 : 2014-09-19]/[건축공사업][10-5269][폐업 : 2008-09-10]
(주)그린특수산업,정은숙,061-685-5142,(59616) 전라남도 여수시 월하동 751,[건축공사업][151192][정상]/[시설물유지관리업][여수2014-29-01][정상]/[습식ㆍ방수공사업][여수2016-03-02][폐업 : 2018-03-23]
(주)그린플러스종합건설,지필근,02-826-0025,(08512) 서울특별시 금천구 가산동 60-5，에이동 2004호(갑을그레이트벨리),[건축공사업][01-2874][정상]
(주)그만하자종합건설,장건희,-1661-0345,"(17055) 경기도 용인시 처인구 역북동 745, 2층 222호(용인역북더럭스나인)",[건축공사업][01-4834][정상]
(주)근림종합건설,성명조,031-355-1761,"(18258) 경기도 화성시 남양읍 남양리 1331-1, 1층 상가",[건축공사업][10-3564][정상]
(주)근명건설,김경곤,031-392-1612,"(15865) 경기도 군포시 산본동 1142-7 506호 (산본동,중앙타워)",[건축공사업][10-2385][정상]
(주)근영종합건설,이영숙,031-657-0477,"(17825) 경기도 평택시 세교동 433-39 ,201호",[건축공사업][13-0493][정상]
(주)근원종합건설,유상희,042-636-9337,(34435) 대전광역시 대덕구 오정동 449-1，5층,[건축공사업][060443][정상]
(주)글로벌건설,김용삼,041-584-0482,(31051) 충청남도 천안시 서북구 입장면 하장리 350,[토목공사업][13-0504][정상]/[건축공사업][건축-04-552][정상]
(주)글로벌대명,전대석,02-2608-7331,"(07557) 서울특별시 강서구 염창동 283-3 , 10층",[건축공사업][01-3054][정상]
(주)글로벌엠제이건설,오진철,02-2655-1002,(07301) 서울특별시 영등포구 영등포동4가 147-5， 203호(글로벌엠제이),[건축공사업][01-4021][정상]
(주)글로벌종합건설,박철범,051-941-4454,(46704) 부산광역시 강서구 대저1동 1749-16 203호,[건축공사업][02-0472][정상]
(주)글로벌종합건설,김형일,031-287-0168,(17080) 경기도 용인시 기흥구 한보라1로10번길 6-6 307호 (보라동),[건축공사업][01-2725][정상]
(주)금강,박미희,041-956-6770,"(33635) 충청남도 서천군 서천읍 사곡리 266-5, 2층 203호",[건축공사업][13-0469][정상]
(주)금강건설,조영우,010-4285-****,(53249) 경상남도 거제시 고현동 1007-8,[건축공사업][17-1108][정상]/[실내건축공사업][경남거제2021-01-02][대업종전환]/[실내건축공사업][경남거제2021-01-02][정상]/  ㄴ(주력분야:실내건축공사)/[시설물유지관리업][의성09-29-1][정상]
(주)금강고려하우징,권동근,051-861-1881,(47212) 부산 부산진구 양정동 397-4,[건축공사업][02-1827][정상]/[실내건축공사업][부산진2014-01-03][대업종전환]/[실내건축공사업][부산진2014-01-03][정상]/  ㄴ(주력분야:실내건축공사)/[금속창호ㆍ지붕건축물조립공사업][부산금정2003-08-04][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사)/[시설물유지관리업][부산진2016-29-04][정상]/[금속구조물ㆍ창호ㆍ온실공사업][부산금정2003-08-04][대업종전환]
(주)금강디자인,김권심,063-222-2604,(56468) 전라북도 고창군 대산면 매산리 286-3,[건축공사업][14-0848][정상]/[실내건축공사업][전북김제 2009-01-02][대업종전환]/[실내건축공사업][전북김제 2009-01-02][정상]/  ㄴ(주력분야:실내건축공사)/[시설물유지관리업][전북전주2016-29-13][정상]
(주)금강엔터프라이즈,문상호,02-798-9881,(04348) 서울특별시 용산구 한남동 739-8 더엠빌딩,[건축공사업][01-3805][정상]/[실내건축공사업][인천01-6][대업종전환]/[토공사업][용산04-02-01][자진반납 : 2005-05-02]/[실내건축공사업][인천01-6][정상]/  ㄴ(주력분야:실내건축공사)
(주)금강이엠씨,백은기,031-684-7282,(17795) 경기 평택시 청북면 어소리 459-3,[건축공사업][10-3746][정상]/[금속창호ㆍ지붕건축물조립공사업][평택03-08-0002][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사)/[금속구조물ㆍ창호ㆍ온실공사업][평택03-08-0002][대업종전환]
(주)금강종합건설,남연경,033-635-2467,(24804) 강원도 속초시 장사동 627,[건축공사업][16-0593][정상]
(주)금강종합건설,신현광,043-745-5500,(29144) 충청북도 영동군 영동읍 계산로5길 14,[토목공사업][12-0361][정상]/[건축공사업][12-0553][정상]/[시설물유지관리업][충북영동18-29-03][정상]
(주)금강종합건설,진재근,02-381-9880,(10592) 경기도 고양시 덕양구 삼송동 293 ，101동 245호,[건축공사업][10-3513][정상]
(주)금강토건,정진열,063-714-3456,"(55132) 전라북도 전주시 완산구 삼천동1가 258-7 , 2층(삼천동1가)",[토목건축공사업][110142][폐업 : 2010-01-06]/[토목공사업][11-0713][정상]/[토목공사업][11-0523][폐업 : 2005-09-08]/[건축공사업][110237][폐업 : 2005-09-08]/[건축공사업][11-0311][정상]/[시설물유지관리업][춘천2010-29-04][정상]
(주)금강프라임종합건설,임택진,02-2612-8820,(04312) 서울특별시 용산구 효창동 5-23,[건축공사업][01-4442][정상]
(주)금광종합건설,백정섭,051-751-9598,(47558) 부산 연제구 연산9동 418-31 금광타워 203호,[건축공사업][02-0460][정상]
(주)금남,정성철,033-731-3008,(26392) 강원도 원주시 무실동 1855-1 406호,[건축공사업][11-0436][정상]
(주)금당산업개발,박상오,061-727-2880,(57982) 전라남도 순천시 해룡면 상삼리 641-7 (유)금당건설,[건축공사업][05-0473][정상]
(주)금당실,황창섭,054-652-9500,() 경북 예천군 예천읍 우계리,[건축공사업][16-0798][정상]/[시설물유지관리업][경북예천2018-29-01][정상]
(주)금덕건설,서진영,061-337-3887,(58214) 전라남도 나주시 산포면 매성리 320 (주)금덕건설,[토목공사업][15-0525][정상]/[건축공사업][150845][정상]
(주)금도,강영일,043-222-1815,(28356) 충청북도 청주시 흥덕구 송절동 391-1,"[건축공사업][12-0565][정상]/[지반조성ㆍ포장공사업][충북청주 19-14-07][정상]/  ㄴ(주력분야:포장공사)/[토공사업][충북청주제10-02-03호][폐업 : 2011-04-28]/[도장ㆍ습식방수ㆍ석공사업][충북청주15-03-04][정상]/  ㄴ(주력분야:도장공사,습식ㆍ방수공사)/[도장공사업][충북청주 17-05-02][대업종전환]/[포장공사업][충북청주 19-14-07][대업종전환]/[시설물유지관리업][충북청주제07-29-03호][정상]/[습식ㆍ방수공사업][충북청주15-03-04][대업종전환]"
(주)금룡종합건설,이태용,053-572-5401,(42733) 대구 달서구 본동 1149-1,[건축공사업][03-0108][정상]
(주)금매건설,김순자,053-813-4300,(38655) 경상북도 경산시 강변서로53길 2(중방동),[건축공사업][16-0211][정상]
(주)금문건설,황진웅,031-948-9785,"(10945) 경기도 파주시 월롱면 영태리 494-12 ,204호",[건축공사업][05-1019][정상]
(주)금문종합건설,김태훈,031-631-0885,"(17350) 경기도 이천시 갈산동 674, 2동 2층 202호",[건축공사업][10-3581][정상]
(주)금박건설,윤해곤,053-811-2062,(38679) 경상북도 경산시 옥산로 75-1(옥산동),[건축공사업][60][정상]
(주)금반석건설,김정길,02-2060-9596,(14285) 경기도 광명시 광명동 158-865 2층,[건축공사업][10-0933][정상]
(주)금백건설,정현경,042-672-3736,(35263) 대전광역시 서구 탄방동 682,[토목공사업][06-0126][양도에 의한 등록말소 : 2008-03-28]/[건축공사업][06-0231][양도에 의한 등록말소 : 2008-03-28]/[건축공사업][06-0530][정상]
(주)금보건설,곽금보,042-252-8804,"(34831) 대전광역시 중구 선화동 79-14, 811호(유원오피스텔)",[건축공사업][06-0756][정상]
(주)금보종합건설,"고석용,이세호",031-285-9060,"(16963) 경기도 용인시 기흥구 구갈동 360-3 , 203호",[건축공사업][12-0391][정상]
(주)금산건설,홍성근,043-423-1227,(27340) 충청북도 충주시 금릉동 883,[토목공사업][12-0474][정상]/[건축공사업][01-3429][정상]/[석공사업][충북단양04-04-01][폐업 : 2013-06-25]/[상ㆍ하수도설비공사업][충북단양03-13-02][정상]/  ㄴ(주력분야:상ㆍ하수도설비공사)/[철근ㆍ콘크리트공사업][충북단양03-10-05][폐업 : 2013-06-25]/[상ㆍ하수도설비공사업][충북단양03-13-02][대업종전환]
(주)금상특수건설,이유복,042-672-5504,(34623) 대전 동구 삼성동 272-9,[건축공사업][06-0696][정상]/[시설물유지관리업][대전 동구 2009-29-4][정상]
(주)금샘종합건설,김경현,051-639-9982,(47505) 부산광역시 연제구 거제동 121-5 금샘타워 4층,[건축공사업][02-1248][정상]
(주)금석종합건설,강병윤,055-337-6944,(50914) 경상남도 김해시 호계로 526(동상동),[토목공사업][718][정상]/[건축공사업][60032][정상]/[조경공사업][17-0165][정상]
(주)금성기업,유준섭,054-553-3060,(36954) 경상북도 문경시 점촌동 202-18,[건축공사업][16-0922][정상]/[조경식재공사업][광주07-18-02][폐업 : 2016-05-09]/[조경시설물설치공사업][광주08-19-02][폐업 : 2016-05-09]/[시설물유지관리업][경북문경2016-29-01][정상]
(주)금성종합건설,김정열,054-442-0935,(39198) 경상북도 구미시 야은로 455， 3층 시동302호(도량동),[건축공사업][16-0443][정상]
(주)금손종합건설,김창식,053-959-0401,(41175) 대구광역시 동구 효목동 196-9 3층,[건축공사업][03-0619][정상]
(주)금송이앤지건설,전혜민,053-768-2213,(42201) 대구광역시 수성구 상동 611-8 501호,[건축공사업][03-0857][정상]/[기계설비공사업][대구수성구2016-10-4][대업종전환]/[기계가스설비공사업][대구수성구2016-10-4][정상]/  ㄴ(주력분야:기계설비공사)/[시설물유지관리업][대구수성구2016-29-6][정상]
(주)금송종합건설,김대섭,063-714-2017,(54966) 전라북도 전주시 완산구 효자동2가 1235-2 ，303호(효자동2가),[토목공사업][150384][정상]/[건축공사업][14-0552][정상]
(주)금양건축,서청환,051-867-7781,(47879) 부산광역시 동래구 낙민동 223-17 4층,[건축공사업][02-0991][정상]/[실내건축공사업][부산진2012-01-02][대업종전환]/[실내건축공사업][부산진2012-01-02][정상]/  ㄴ(주력분야:실내건축공사)
(주)금영,이경미,033-671-4335,(25000) 강원도 양양군 강현면 정암리 156-5,[건축공사업][11-0567][정상]/[시설물유지관리업][강원고성2010-29-01][정상]
(주)금영건설,김성율,051-521-2611,(47905) 부산 동래구 안락동 179-16,[건축공사업][02-1809][정상]/[철근ㆍ콘크리트공사업][부산97-10-65][폐업 : 2013-12-24]/[시설물유지관리업][부산금정97-30-02][정상]
(주)금영종합건설,김재영,031-232-7856,"(18123) 경기도 오산시 궐동 608-5 ,303호",[건축공사업][10-0320][정상]
(주)금영종합건설,안숙점,055-262-7388,(51371) 경상남도 창원시 의창구 남산로 95-1， 203호 (서상동),[건축공사업][17-0812][정상]
(주)금오기술,강문자,041-855-6661,(32590) 충청남도 공주시 동현동 562-8,[건축공사업][13-0751][정상]/[철근ㆍ콘크리트공사업][충남공주2017-09-02][정상]/  ㄴ(주력분야:철근ㆍ콘크리트공사)/[철근ㆍ콘크리트공사업][충남공주2017-09-02][대업종전환]/[시설물유지관리업][충남공주2017-29-01][정상]
(주)금오종합건설,정현순,063-468-4603,(54085) 전라북도 군산시 미장동 52-103 4동 302호,"[건축공사업][14-0489][정상]/[조경식재ㆍ시설물공사업][전북군산2015-16-02][정상]/  ㄴ(주력분야:조경식재공사,조경시설물설치공사)/[조경식재공사업][전북군산2015-16-02][대업종전환]"
(주)금오종합건설,윤태용,051-334-8610,(46548) 부산광역시 북구 덕천동 396-4 10층,[건축공사업][02-0784][정상]
(주)금오한옥건설,김창기,031-771-1377,(12567) 경기도 양평군 개군면 하자포리 9-9,[건축공사업][05-1041][정상]
(주)금재종합건설,정기수,051-802-2732,(618803) 부산 강서구 대저1동 360-7,[건축공사업][02-1615][정상]/[시설물유지관리업][부산강서2019-29-01][폐업 : 2020-05-27]
(주)금전종합건설,유충호,031-991-0031,(10043) 경기도 김포시 대곶면 상마리 15-5 ，2층,[건축공사업][10-2941][정상]
(주)금정건설,황수훈,031-722-1788,(13112) 경기도 성남시 수정구 복정동 677-2 ，광진빌딩 402호,[건축공사업][05-0717][정상]
(주)금정종합건설,한정호,031-945-3413,"(10892) 경기도 파주시 목동동 933-1 ,901호",[건축공사업][10-3147][정상]
(주)금정토건,장유상,053-312-2370,"(41487) 대구광역시 북구 매천동 302-2 , 6층",[토목공사업][03-0112][정상]/[건축공사업][03-0573][정상]
(주)금조종합건설,추은호,042-273-7204,"(35209) 대전광역시 서구 둔산동 939, 1119호",[건축공사업][06-0757][정상]
(주)금종건설,이경재,054-977-3588,(39882) 경상북도 칠곡군 왜관읍 군청4길 1-8,[건축공사업][16-0602][정상]
(주)금진건설,차승환,031-264-5567,(16835) 경기도 용인시 수지구 풍덕천동 724-3 402호(홍우빌딩),[토목건축공사업][14-0173][폐업 : 2012-09-27]/[토목공사업][16-0497][폐업 : 2008-02-04]/[건축공사업][14-0440][영업정지 : 2022-03-21~2022-08-05]
(주)금천,김문한,061-394-4200,(57246) 전라남도 장성군 진원면 학림리 488-24,[토목공사업][15-0554][정상]/[건축공사업][150549][정상]
(주)금천엔지니어링,장상철,051-894-8188,(48539) 부산광역시 남구 대연동 1171-43 8층,"[건축공사업][02-1825][정상]/[도장ㆍ습식방수ㆍ석공사업][부산진2000-03-02][정상]/  ㄴ(주력분야:도장공사,습식ㆍ방수공사)/[도장공사업][부산진99-05-01][대업종전환]/[시설물유지관리업][부산진2007-29-03][정상]/[습식ㆍ방수공사업][부산진2000-03-02][대업종전환]"
(주)금천이앤씨,신영일,061-335-3680,"(58209) 전라남도 나주시 노안면 용산리 1-9 ,2층",[토목공사업][040029][정상]/[건축공사업][150798][정상]
(주)금천이엔씨,이수옥,041-957-3653,(33655) 충청남도 서천군 마서면 덕암리 594-1,"[건축공사업][13-0672][정상]/[실내건축공사업][충남서천2021-01-03][대업종전환]/[실내건축공사업][충남서천2021-01-03][정상]/  ㄴ(주력분야:실내건축공사)/[기계설비공사업][충남서천97-12-1][대업종전환]/[기계가스설비공사업][충남서천97-12-1][정상]/  ㄴ(주력분야:기계설비공사)/[가스난방공사업][충남서천2003-27-2-1][정상]/  ㄴ(주력분야:가스시설공사(제2종),난방공사(제2종))/[가스시설시공업 제2종][충남서천2003-27-2-1][대업종전환]/[난방시공업 제2종][충남서천2012-27-02][대업종전환]/[시설물유지관리업][충남서천2008-29-01][정상]"
(주)금파주택종합건설,이규석,031-773-8111,"(12524) 경기도 양평군 용문면 마룡리 750, 103동101호(꽃여울아파트)",[건축공사업][04-1183][정상]
(주)금풍종합건설,김종규,055-314-3797,(50963) 경상남도 김해시 흥동로 43，301호(흥동，제이에스빌딩),[건축공사업][17-0789][정상]
(주)금호건설,최진성,033-432-4322,(25114) 강원도 홍천군 북방면 중화계리 95-12 1층,[건축공사업][05-0172][정상]
(주)금호종합건설,전호병,055-296-9504,(51317) 경상남도 창원시 마산회원구 양덕서8길 56 ， 2층 (양덕동),[건축공사업][17-0807][정상]
(주)금호창호,윤석균,051-506-4915,(46712) 부산광역시 강서구 대저2동 528-23,[건축공사업][02-1893][정상]/[실내건축공사업][부산97-01-21][대업종전환]/[실내건축공사업][부산97-01-21][정상]/  ㄴ(주력분야:실내건축공사)/[창호공사업][부산97-08-06][자진반납 : 2004-11-17]/[시설물유지관리업][부산동래2004-29-01][정상]
(주)금화엔지니어링,이재홍,055-756-5522,(660-380) 경상남도 진주시 장재동 998-2 2층,[건축공사업][17-1208][정상]/[가스난방공사업][진주06-28-1-1][정상]/  ㄴ(주력분야:난방공사(제1종))/[난방시공업 제1종][진주06-28-1-1][대업종전환]/[시설물유지관리업][진주06-29-9][정상]
(주)금화종합건축,"문상준,김은숙",031-357-5884,"(18267) 경기도 화성시 남양읍 남양리 2269-13, 501호(이진빌딩)",[건축공사업][01-4677][정상]
(주)금화히람,이효운,02-3444-5256,(06349) 서울특별시 강남구 수서동 714，301호(로얄프라자),[토목건축공사업][01-0285][폐업 : 2005-11-29]/[토목공사업][01-0330][자진반납 : 2002-02-18]/[건축공사업][01-2162][정상]/[건축공사업][01-0835][자진반납 : 2005-03-02]/[토공사업][강남-08-02-07][폐업 : 2014-04-28]
(주)금효건설,정명옥,042-526-7679,(34874) 대전 중구 태평동 350-17 2층,[건축공사업][06-0622][정상]/[실내건축공사업][대전서구09-01-3][대업종전환]/[실내건축공사업][대전서구09-01-3][정상]/  ㄴ(주력분야:실내건축공사)/[시설물유지관리업][대전서구07-29-3][정상]
(주)기룡,김기영,033-482-7418,"(24615) 강원도 인제군 북면 원통리 1650-6, 1층",[토목공사업][110335][정상]/[건축공사업][01-3364][정상]
(주)기린산업,송진휴,052-248-7166,(31732) 충청남도 당진시 송악읍 가학리 162-4,"[건축공사업][13-0347][정상]/[실내건축공사업][안산2006-01-002][폐업 : 2012-09-18]/[미장ㆍ방수공사업][충남03-7][폐업 : 2005-09-28]/[금속창호ㆍ지붕건축물조립공사업][82-11-185][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사,지붕판금ㆍ건축물조립공사)/[석공사업][울산남구2008-04-01][폐업 : 2011-05-13]/[도장공사업][울산남구 2008-05-01][폐업 : 2011-05-13]/[조적공사업][안산2000-06-0001][폐업 : 2005-09-28]/[지붕ㆍ판금공사업][경기89-09-2][폐업 : 2005-09-28]/[철물공사업][82-11-185][폐업 : 2005-09-28]/[기계설비공사업][2014-10-01][폐업 : 2020-06-25]/[건축물조립공사업][94서울20-60][폐업 : 2005-09-28]/[강구조물공사업][안산2006-21-001][폐업 : 2021-02-23]/[시설물유지관리업][충남당진2011-29-02][폐업 : 2021-02-23]/[습식ㆍ방수공사업][충남03-7][폐업 : 2012-09-18]/[금속구조물ㆍ창호ㆍ온실공사업][82-11-185][대업종전환]/[지붕판금ㆍ건축물조립공사업][경기 89-09-2][대업종전환]/[지붕판금ㆍ건축물조립공사업][부산동래2003-9-01][폐업 : 2017-08-03]"
(주)기린종합건설,원창수,031-665-4832,"(18018) 경기도 평택시 고덕면 여염리 4560-4, 1층",[건축공사업][04-1120][정상]
(주)기린종합건설,명윤화,031-997-7568,(10040) 경기도 김포시 대곶면 송마리 89-1,[건축공사업][05-0593][정상]
(주)기림건설산업,이용득,042-822-3716,(34042) 대전 유성구 전민동 342-4，342-5,[건축공사업][06-0664][정상]/[시설물유지관리업][대전유성2018-29-5][정상]
(주)기림종합건설,김영학,043-421-7003,(27005) 충청북도 단양군 매포읍 평동2로 21,[건축공사업][01-1824][정상]/[실내건축공사업][충북 단양 14-01-01][대업종전환]/[실내건축공사업][충북 단양 14-01-01][정상]/  ㄴ(주력분야:실내건축공사)
(주)기보종합건설,이현석,041-933-2016,(33475) 충청남도 보령시 명천동 1124,[건축공사업][13-0532][정상]
(주)기성건설,안광주,032-327-0013,(14525) 경기도 부천시 도당동 258-3 ， 경원아인스타워 202호,[건축공사업][10-2765][정상]
(주)기승건설,남궁정희,033-255-5056,(24399) 강원도 춘천시 동내면 고은리 311-13,[건축공사업][11-0563][정상]/[금속창호ㆍ지붕건축물조립공사업][춘천2015-07-04][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사)/[시설물유지관리업][춘천2016-29-06][정상]/[금속구조물ㆍ창호ㆍ온실공사업][춘천2015-07-04][대업종전환]
(주)기연종합건설,신재우,02-858-3232,"(08764) 서울특별시 관악구 신림동 1465-17 , 204호",[건축공사업][01-4221][정상]
(주)기은산업,김성은,043-295-8008,(28805) 충북 청주시 서원구 장암동 95-2,[건축공사업][12-0576][정상]/[금속창호ㆍ지붕건축물조립공사업][충북청주제04-08-01호][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사)/[조경식재ㆍ시설물공사업][충북청주 16-16-02][정상]/  ㄴ(주력분야:조경식재공사)/[조경식재공사업][충북청주 16-16-02][대업종전환]/[시설물유지관리업][충북청주13-29-02][정상]/[금속구조물ㆍ창호ㆍ온실공사업][충북청주제04-08-01호][대업종전환]
(주)기전,강경인,031-495-7701,(15606) 경기도 안산시 단원구 성곡동 683-7,[건축공사업][10-3122][정상]
(주)기준종합건설,최기준,031-492-4741,"(15430) 경기도 안산시 단원구 원시동 731-4 , 426호",[건축공사업][10-3354][정상]
(주)기준종합건설,김규철,032-577-7705,"(22835) 인천광역시 서구 가좌동 146-38 ,2층",[건축공사업][01-4482][정상]
(주)기태,박태숙,063-468-6658,(54085) 전라북도 군산시 미장동 493-1,[건축공사업][14-0860][정상]/[시설물유지관리업][전북군산2019-29-01][정상]
(주)기풍종합건설,정명규,02-471-3800,"(05373) 서울특별시 강동구 성내동 378-4 , 402호(성내동)",[건축공사업][01-4091][정상]
(주)기하종합건설,조기하,041-902-1133,(31156) 충청남도 천안시 서북구 불당동 1836,[건축공사업][13-0574][정상]
(주)기흥,김우선,031-211-8670,(16953) 경기도 용인시 기흥구 영덕동 975-5 3층 314호(리써밋타워),[토목건축공사업][2526][폐업 : 2021-12-15]/[건축공사업][10-3755][정상]
(주)기흥종합건설,이흥재,031-996-7040,(10065) 경기도 김포시 양촌읍 석모리 343-5,[건축공사업][10-3733][정상]
(주)길민건설,우무섭,064-782-9963,(63358) 제주특별자치도 제주시 구좌읍 월정리 902-1 제2동호,[건축공사업][02-1441][정상]
(주)길산종합건설,최창길,051-515-9665,(48073) 부산광역시 해운대구 송정동 435-9 3층,[건축공사업][04-1243][정상]
(주)길성산업개발,변봉구,031-375-8465,(18149) 경기도 오산시 원동 25 (원동),[건축공사업][10-5723][정상]
(주)길성종합건설,최증환,02-2608-6788,"(07679) 서울특별시 강서구 화곡동 24-322 ,6층(화곡동,진성빌딩)",[건축공사업][10-5420][정상]
(주)길앤길건설,이형길,02-2635-1411,"(12260) 경기도 남양주시 다산동 4053-4 ,503호",[건축공사업][01-4878][정상]
(주)길우건설,주영서,033-761-7672,(26434) 강원도 원주시 단계동 802-4 2층,[건축공사업][110267][정상]
(주)김해산업,김진호,062-522-2176,(61109) 광주 북구 용봉동 1361-6 (2층),[건축공사업][05-1157][정상]/[실내건축공사업][광주북2005-1-9][대업종전환]/[실내건축공사업][광주북2005-1-9][정상]/  ㄴ(주력분야:실내건축공사)/[금속창호ㆍ지붕건축물조립공사업][광주북2018-07-07][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사)/[시설물유지관리업][광주북2015-29-03][정상]/[금속구조물ㆍ창호ㆍ온실공사업][광주북2018-07-07][대업종전환]/[금속구조물ㆍ창호ㆍ온실공사업][광주북2000-08-101][폐업 : 2005-10-28]
(주)꿈꾸는건설,차태호,031-988-6443,"(10108) 경기도 김포시 사우동 200-17 , 다청림 106동 202호",[건축공사업][10-3737][정상]
(주)꿈애하우징,김남윤,000-1588-7874,(13524) 경기도 성남시 분당구 삼평동 645 6층,[건축공사업][10-2913][정상]
(주)나너울,양창현,02-581-3844,"(06720) 서울특별시 서초구 서초동 1445-3 ,6025호,6026호,3081호(서초동,국제전자센터)",[건축공사업][01-2476][정상]
(주)나노건설,박성제,051-508-5555,(48052) 부산광역시 해운대구 재송동 1184-13,[건축공사업][02-1853][정상]/[시설물유지관리업][부산금정2006-29-01][정상]
(주)나눔건축,이윤영,063-363-0450,(57515) 전라남도 곡성군 겸면 칠봉리 67,[건축공사업][151054][정상]/[실내건축공사업][광주북2014-01-08][폐업 : 2014-10-13]/[석공사업][전남곡성2020-04-10][대업종전환]/[도장ㆍ습식방수ㆍ석공사업][전남곡성2020-04-10][정상]/  ㄴ(주력분야:석공사)/[시설물유지관리업][광주북2016-29-05][정상]
(주)나눔산업,박은주,02-448-4433,(05854) 서울특별시 송파구 문정동 643-1 비동 122-1호,[건축공사업][01-5222][정상]/[비계ㆍ구조물해체공사업][송파-19-06-05][대업종전환]/[구조물해체ㆍ비계공사업][송파-19-06-05][정상]/  ㄴ(주력분야:구조물해체ㆍ비계공사)/[시설물유지관리업][송파-20-29-14][정상]
(주)나눔엔지니어링,장민호,031-472-5515,(13908) 경기도 안양시 만안구 석수동 93-5 3층 효빌딩,[건축공사업][10-3980][정상]/[도장ㆍ습식방수ㆍ석공사업][안양-15-05-01][정상]/  ㄴ(주력분야:도장공사)/[도장공사업][안양-15-05-01][대업종전환]/[시설물유지관리업][안양-12-29-02][정상]
(주)나눔이엔씨,김명재,054-274-0456,"(37823) 경상북도 포항시 남구 해도동 212-13 , 가동 1층",[건축공사업][16-0860][정상]/[시설물유지관리업][경북포항2013-29-2][정상]
(주)나라종합건설,오진묵,032-517-1414,(21098) 인천광역시 계양구 효성동 54-2 ， 3층,[건축공사업][04-0972][정상]
(주)나라종합건설,유경숙,054-638-0229,(36029) 경상북도 영주시 풍기읍 기주로76번길 15-9， 제비동 제1층 제106호(성동상가),[토목공사업][16-0296][정상]/[건축공사업][16-0652][정상]
(주)나라컨트롤,문찬혁,02-3440-3029,(06072) 서울 강남구 청담동 71-22,[건축공사업][01-3296][정상]/[실내건축공사업][강남-05-01-29][폐업 : 2007-02-26]/[기계설비공사업][89-서울-12-47][대업종전환]/[기계가스설비공사업][89-서울-12-47][정상]/  ㄴ(주력분야:기계설비공사)
(주)나래빌더스,이영정,031-652-3870,"(10071) 경기도 김포시 구래동 6871-46 , 219호",[건축공사업][10-3968][정상]/[시설물유지관리업][평택16-29-0006][정상]
(주)나래종합건설,김경욱,061-862-1966,(50419) 경상남도 밀양시 내이동 1524-13 201호,[건축공사업][17-1156][정상]/[시설물유지관리업][충북제천2016-29-04][정상]
(주)나로건설,사희섭,042-483-8204,"(34945) 대전광역시 중구 문화동 1-135 ,110호","[건축공사업][06-0728][정상]/[도장ㆍ습식방수ㆍ석공사업][대전서구09-03-1][정상]/  ㄴ(주력분야:도장공사,습식ㆍ방수공사)/[도장공사업][대전서구11-05-1][대업종전환]/[시설물유지관리업][대전 중구 18-29-01][정상]/[습식ㆍ방수공사업][대전서구09-03-1][대업종전환]"
(주)나로종합건설,성연복,043-846-2002,(27439) 충청북도 충주시 칠지9길 10(칠금동),[건축공사업][12-0438][정상]
(주)나린종합개발(주),오광수,02-715-6860,(03497) 서울특별시 은평구 증산동 164-1，401호(유니온빌딩),[건축공사업][05-0626][정상]/[철근ㆍ콘크리트공사업][은평-22-바-1][정상]/  ㄴ(주력분야:철근ㆍ콘크리트공사)
(주)나비건설,김애자,02-538-1282,(06124) 서울특별시 강남구 역삼동 615-46 (2층),[건축공사업][01-2719][정상]
(주)나사희,이승현,02-943-1942,(05414) 서울특별시 강동구 강일동 114 102호 강동리버스트4단지 사회적기업,[건축공사업][01-5221][정상]/[시설물유지관리업][노원-08-29-02][정상]
(주)나산건설,윤은숙,070-4271-4168,(25365) 강원도 평창군 방림면 방림리 656-2,[토목공사업][110344][정상]/[건축공사업][11-0374][정상]
